Date,Open,High,Low,Close,Volume
2021-10-19,1510.49,1513.83,1503.89,1507.19,147645660.0
2021-10-20,1507.19,1516.74,1486.26,1505.03,190711968.0
2021-10-21,1508.97,1510.2,1489.26,1489.26,170574208.0
2021-10-22,1489.26,1498.25,1486.57,1488.71,132105604.0
2021-10-25,1488.71,1492.04,1476.97,1476.97,217878277.0
2021-10-26,1476.97,1483.65,1467.02,1482.62,149927560.0
2021-10-27,1487.26,1516.46,1485.12,1516.46,217706600.0
2021-10-28,1516.46,1530.77,1513.12,1529.26,204115484.0
2021-10-29,1529.26,1534.51,1521.04,1532.35,205227708.0
2021-11-01,1532.35,1534.88,1513.98,1516.75,259607428.0
2021-11-02,1516.75,1522.9,1514.75,1521.35,200946419.0
2021-11-03,1521.35,1537.59,1519.39,1530.65,336302496.0
2021-11-04,1531.79,1535.9,1524.54,1528.21,179708136.0
2021-11-05,1528.21,1536.47,1523.16,1531.76,159811400.0
2021-11-08,1531.76,1541.83,1528.71,1535.66,226291508.0
2021-11-09,1535.66,1542.75,1524.36,1527.13,219720908.0
2021-11-10,1527.13,1531.7,1518.89,1523.79,208900192.0
2021-11-11,1523.79,1526.72,1503.77,1514.36,265494700.0
2021-11-12,1514.36,1529.47,1504.52,1527.94,170275308.0
2021-11-15,1527.94,1534.31,1521.94,1528.68,242478004.0
2021-11-16,1528.68,1530.32,1513.5,1517.22,228407904.0
2021-11-17,1517.22,1522.5,1513.65,1519.58,171902208.0
2021-11-18,1521.54,1523.19,1503.42,1503.42,271821635.0
2021-11-19,1503.42,1521.63,1486.59,1500.05,332210961.0
2021-11-22,1500.05,1530.43,1500.05,1517.04,285772704.0
2021-11-23,1517.04,1533.12,1513.23,1533.12,193673699.0
2021-11-24,1533.12,1567.77,1530.61,1565.29,382979208.0
2021-11-25,1565.29,1579.56,1565.29,1572.46,264713079.0
2021-11-26,1576.74,1587.0,1564.39,1566.55,301819468.0
2021-11-29,1566.55,1566.55,1541.43,1553.04,278122332.0
2021-11-30,1553.04,1569.73,1531.82,1537.59,268609502.0
2021-12-01,1537.59,1549.81,1531.2,1549.81,193519804.0
2021-12-02,1556.31,1556.31,1540.88,1540.88,163348300.0
2021-12-03,1551.37,1551.97,1503.98,1503.98,242159512.0
2021-12-06,1508.69,1515.47,1464.91,1480.92,267773604.0
2021-12-07,1480.92,1512.62,1480.92,1512.62,175185792.0
2021-12-08,1512.62,1523.95,1508.69,1516.16,182365500.0
2021-12-09,1516.16,1529.61,1510.04,1529.61,147595096.0
2021-12-10,1529.61,1533.23,1517.59,1519.46,178263008.0
2021-12-13,1524.2,1526.53,1516.09,1520.8,178556960.0
2021-12-14,1520.8,1529.93,1512.36,1516.44,189586172.0
2021-12-15,1517.02,1525.14,1512.05,1519.42,169675352.0
2021-12-16,1519.42,1526.64,1501.41,1510.17,206945404.0
2021-12-17,1510.17,1520.97,1491.69,1513.56,251291844.0
2021-12-20,1504.34,1521.62,1500.36,1513.6,195961064.0
2021-12-21,1512.65,1517.69,1507.89,1511.48,184764428.0
2021-12-22,1516.05,1519.74,1498.96,1504.12,238479548.0
2021-12-23,1505.75,1506.43,1470.94,1477.37,281598520.0
2021-12-24,1485.95,1507.48,1481.37,1506.67,216629500.0
2021-12-27,1516.9,1517.45,1500.31,1514.55,147265696.0
2021-12-28,1514.55,1523.54,1509.58,1523.54,210842104.0
2021-12-29,1525.09,1528.9,1514.86,1515.94,179831644.0
2021-12-30,1521.29,1526.2,1516.74,1519.62,158251476.0
2021-12-31,1524.19,1537.32,1523.55,1535.71,198845152.0
2022-01-04,1544.48,1562.54,1544.48,1558.87,218295644.0
2022-01-05,1561.44,1562.93,1546.01,1546.01,234801204.0
2022-01-06,1546.01,1554.97,1541.19,1544.95,250010576.0
2022-01-07,1549.43,1550.47,1529.44,1532.24,212118308.0
2022-01-10,1532.24,1537.71,1513.38,1514.7,228991924.0
2022-01-11,1515.69,1519.84,1497.78,1499.74,205712452.0
2022-01-12,1500.3,1530.04,1484.93,1530.04,291422780.0
2022-01-13,1530.04,1548.49,1523.99,1526.43,321249916.0
2022-01-14,1515.11,1530.2,1513.17,1523.57,152630304.0
2022-01-17,1522.76,1529.28,1478.61,1478.61,314367288.0
2022-01-18,1478.61,1489.13,1464.41,1477.06,224138007.0
2022-01-19,1485.26,1491.0,1475.06,1482.55,185901439.0
2022-01-20,1479.79,1499.47,1474.67,1492.81,175793404.0
2022-01-21,1492.81,1508.65,1492.21,1502.16,247113484.0
2022-01-24,1496.44,1499.22,1465.76,1471.31,254727116.0
2022-01-25,1471.3100000000002,1516.16,1466.07,1516.16,208052096.0
2022-01-26,1516.16,1533.61,1516.16,1525.31,255012700.0
2022-01-27,1525.31,1528.81,1507.26,1516.57,175339000.0
2022-01-28,1516.57,1535.57,1516.57,1532.24,219020180.0
2022-02-07,1532.24,1555.01,1532.24,1541.25,193011752.0
2022-02-08,1541.36,1555.01,1537.16,1550.46,231933892.0
2022-02-09,1550.46,1570.32,1550.46,1552.44,245905908.0
2022-02-10,1554.98,1557.89,1536.02,1548.95,242418828.0
2022-02-11,1544.76,1549.37,1540.5,1545.92,194949088.0
2022-02-14,1530.5,1536.77,1505.07,1505.07,264440352.0
2022-02-15,1503.9199999999998,1530.04,1503.9199999999998,1527.36,195670704.0
2022-02-16,1527.36,1534.5,1517.52,1521.47,126841836.0
2022-02-17,1521.47,1540.51,1521.37,1540.51,152422908.0
2022-02-18,1534.45,1540.51,1523.88,1531.47,165111184.0
2022-02-21,1527.85,1537.56,1522.48,1533.4,172585404.0
2022-02-22,1533.4,1533.4,1510.07,1532.36,231566304.0
2022-02-23,1530.74,1547.19,1530.74,1538.83,163174904.0
2022-02-24,1538.83,1540.13,1503.22,1522.04,279194212.0
2022-02-25,1522.04,1540.13,1522.04,1526.5,205163216.0
2022-02-28,1526.5,1533.32,1512.45,1517.18,198905528.0
2022-03-01,1517.18,1525.0,1515.49,1520.12,191807144.0
2022-03-02,1516.31,1517.49,1495.16,1498.61,296840116.0
2022-03-03,1498.61,1522.49,1498.61,1522.49,249370764.0
2022-03-04,1538.93,1539.93,1519.97,1525.34,265039064.0
2022-03-07,1525.34,1525.34,1505.79,1509.12,240608788.0
2022-03-08,1509.12,1509.12,1486.23,1490.17,234384752.0
2022-03-09,1490.17,1497.75,1483.56,1489.25,200018028.0
2022-03-10,1502.3,1505.5,1488.41,1490.24,156522408.0
2022-03-11,1493.97,1493.97,1469.22,1477.14,182867796.0
2022-03-14,1471.44,1473.98,1454.34,1461.1,190857353.0
2022-03-15,1461.1,1469.52,1455.16,1468.89,145836456.0
2022-03-16,1468.89,1478.42,1467.95,1472.69,117253000.0
2022-03-17,1472.69,1480.86,1469.92,1469.92,129709208.0
2022-03-18,1474.02,1482.96,1474.02,1476.94,172017212.0
2022-03-21,1480.29,1502.67,1480.29,1502.67,136416508.0
2022-03-22,1502.67,1516.7,1502.67,1513.4,168734772.0
2022-03-23,1513.4,1519.58,1505.02,1505.59,172581528.0
2022-03-24,1506.49,1506.79,1494.05,1497.44,123720580.0
2022-03-25,1499.34,1503.18,1494.28,1498.36,130823472.0
2022-03-28,1495.95,1498.36,1477.72,1484.16,196479764.0
2022-03-29,1484.16,1501.05,1484.16,1500.57,117650880.0
2022-03-30,1500.57,1513.91,1496.59,1500.23,170060096.0
2022-03-31,1500.23,1512.47,1500.23,1508.53,130519500.0
2022-04-01,1512.74,1542.47,1506.11,1542.47,200077224.0
2022-04-04,1559.49,1559.49,1542.47,1548.04,165457828.0
2022-04-05,1548.04,1549.77,1539.2,1539.2,129594700.0
2022-04-06,1539.2,1558.41,1528.31,1557.11,214156204.0
2022-04-07,1557.11,1566.09,1541.96,1541.96,217628024.0
2022-04-08,1541.96,1547.6,1524.31,1524.31,162650148.0
2022-04-12,1524.31,1532.03,1501.01,1507.2,163570359.0
2022-04-13,1505.3000000000002,1526.44,1505.3000000000002,1525.39,167701696.0
2022-04-14,1525.39,1534.28,1508.01,1518.01,134089496.0
2022-04-15,1518.01,1518.85,1491.26,1493.74,191438300.0
2022-04-18,1493.17,1493.24,1464.0800000000002,1468.25,203931800.0
2022-04-19,1468.25,1478.5,1440.01,1440.61,169460938.0
2022-04-20,1440.9,1453.81,1434.87,1435.5,154803036.0
2022-04-21,1435.5,1452.41,1422.7,1426.87,200115928.0
2022-04-22,1441.79,1455.15,1419.05,1444.32,162775700.0
2022-04-25,1444.32,1445.62,1356.36,1366.39,236454536.0
2022-04-26,1366.39,1399.47,1318.5,1396.9,211805674.0
2022-04-27,1396.9,1407.7,1362.87,1402.03,123080614.0
2022-04-28,1402.03,1407.82,1392.24,1400.88,96341868.0
2022-04-29,1399.95,1417.31,1394.17,1417.31,163671422.0
2022-05-04,1415.43,1415.45,1389.59,1389.59,123992704.0
2022-05-05,1389.59,1405.43,1373.42,1404.88,128334096.0
2022-05-06,1404.88,1404.88,1371.0,1373.21,156436004.0
2022-05-09,1373.21,1373.21,1306.4,1314.04,228991400.0
2022-05-10,1283.94,1345.46,1283.94,1345.46,188949332.0
2022-05-11,1348.37,1355.11,1324.2,1349.82,106622980.0
2022-05-12,1335.69,1349.82,1279.48,1279.76,190931012.0
2022-05-13,1265.1999999999998,1284.94,1219.52,1223.76,250051664.0
2022-05-16,1254.88,1258.25,1214.29,1215.08,178743300.0
2022-05-17,1198.38,1280.58,1193.69,1279.55,172964204.0
2022-05-18,1279.55,1298.69,1268.13,1286.41,169998076.0
2022-05-19,1286.41,1291.49,1255.63,1283.55,144779552.0
2022-05-20,1283.55,1296.0,1273.4,1282.51,117039200.0
2022-05-23,1282.51,1287.65,1245.41,1255.35,156032352.0
2022-05-24,1260.84,1272.71,1242.36,1272.71,161986884.0
2022-05-25,1272.71,1311.32,1272.71,1310.7,175796552.0
2022-05-26,1312.56,1319.21,1304.59,1309.5,133455316.0
2022-05-27,1313.4,1336.99,1309.5,1335.68,147805992.0
2022-05-30,1339.77,1342.87,1329.38,1342.87,153841484.0
2022-05-31,1342.87,1342.87,1324.46,1332.59,137678892.0
2022-06-01,1330.03,1341.47,1323.07,1335.49,155734796.0
2022-06-02,1338.84,1342.47,1319.85,1325.49,153194000.0
2022-06-03,1323.15,1329.9,1313.4,1327.4,121494104.0
2022-06-06,1327.4,1336.96,1320.97,1327.04,144916184.0
2022-06-07,1327.04,1328.08,1297.98,1324.37,173627208.0
2022-06-08,1323.41,1348.4,1323.41,1342.03,213807396.0
2022-06-09,1342.03,1353.2,1335.28,1342.92,136404880.0
2022-06-10,1342.92,1344.85,1325.69,1325.69,152939128.0
2022-06-13,1325.69,1325.69,1260.85,1260.85,204915688.0
2022-06-14,1228.46,1271.28,1228.46,1261.16,163170104.0
2022-06-15,1264.31,1268.33,1231.12,1253.09,184497796.0
2022-06-16,1266.87,1292.02,1263.56,1280.37,162808784.0
2022-06-17,1254.05,1259.39,1229.74,1258.03,207089600.0
2022-06-20,1258.3,1262.83,1223.03,1225.56,189345904.0
2022-06-21,1225.56,1240.8,1212.69,1224.54,206298476.0
2022-06-22,1224.54,1242.06,1219.72,1227.18,152904196.0
2022-06-23,1227.18,1240.58,1219.08,1240.58,120758324.0
2022-06-24,1240.58,1247.86,1234.72,1235.47,110294196.0
2022-06-27,1242.43,1256.67,1235.47,1256.67,123703400.0
2022-06-28,1256.67,1276.21,1249.57,1273.41,176067292.0
2022-06-29,1269.67,1274.73,1259.41,1273.4,123943204.0
2022-06-30,1275.02,1276.23,1248.92,1248.92,135021972.0
2022-07-01,1241.7,1255.67,1225.64,1252.24,132200800.0
2022-07-04,1256.2,1260.72,1240.89,1248.37,122434056.0
2022-07-05,1248.37,1256.47,1235.71,1242.05,178563016.0
2022-07-06,1235.89,1241.19,1211.41,1211.94,156250467.0
2022-07-07,1211.08,1230.57,1209.97,1229.23,113113480.0
2022-07-08,1229.23,1236.85,1225.04,1231.54,131761604.0
2022-07-11,1231.7,1231.7,1200.15,1209.02,145168257.0
2022-07-12,1209.02,1219.44,1204.84,1219.44,103110021.0
2022-07-13,1216.83,1225.85,1213.41,1216.94,126319084.0
2022-07-14,1216.94,1224.01,1211.14,1221.94,115993504.0
2022-07-15,1231.8300000000002,1231.8300000000002,1217.21,1220.14,170111200.0
2022-07-18,1225.4,1225.69,1213.28,1214.28,116989760.0
2022-07-19,1214.28,1214.28,1204.61,1211.7,126052244.0
2022-07-20,1221.99,1229.62,1211.7,1225.62,134567680.0
2022-07-21,1232.76,1240.91,1226.88,1235.25,139545572.0
2022-07-22,1235.25,1245.43,1228.22,1228.84,122393385.0
2022-07-25,1228.11,1231.84,1219.61,1222.6,109159748.0
2022-07-26,1222.6,1227.1,1218.11,1218.49,106581704.0
2022-07-27,1218.13,1219.43,1211.42,1219.43,117161064.0
2022-07-28,1219.43,1240.65,1219.43,1236.14,189906968.0
2022-07-29,1243.17,1243.17,1232.0,1232.0,166756208.0
2022-08-01,1232.0,1256.25,1232.0,1256.25,190318288.0
2022-08-02,1256.32,1266.14,1248.97,1265.97,338501688.0
2022-08-03,1259.26,1271.39,1256.39,1269.83,209992208.0
2022-08-04,1269.83,1281.46,1269.83,1277.73,178862200.0
2022-08-05,1274.48,1276.19,1265.93,1272.06,180707408.0
2022-08-08,1270.27,1280.13,1270.13,1276.7,154396104.0
2022-08-09,1281.38,1285.52,1275.12,1281.44,177706016.0
2022-08-10,1281.44,1283.06,1276.07,1277.15,131703264.0
2022-08-11,1282.09,1289.29,1267.04,1272.33,191496048.0
2022-08-12,1272.33,1280.96,1267.14,1280.96,124180100.0
2022-08-15,1287.13,1294.11,1285.02,1293.79,161928664.0
2022-08-16,1293.72,1297.38,1290.52,1295.1,174702648.0
2022-08-17,1295.1,1304.49,1295.1,1300.4,165306256.0
2022-08-18,1300.4,1311.73,1295.54,1299.93,176318160.0
2022-08-19,1297.97,1303.73,1289.57,1294.93,161941320.0
2022-08-22,1294.78,1295.69,1281.96,1285.45,141092160.0
2022-08-23,1276.09,1292.0,1275.57,1292.0,139033448.0
2022-08-24,1295.07,1300.4,1291.96,1296.41,136258696.0
2022-08-25,1300.29,1311.55,1300.06,1311.55,141841368.0
2022-08-26,1314.73,1320.16,1304.68,1306.81,160468704.0
2022-08-29,1289.23,1293.29,1275.4,1293.25,192927072.0
2022-08-30,1296.99,1307.12,1294.37,1298.14,140124632.0
2022-08-31,1295.52,1306.45,1294.34,1301.44,111039680.0
2022-09-05,1300.5,1305.62,1294.44,1298.15,127778004.0
2022-09-06,1298.74,1305.9,1296.58,1299.06,143563304.0
2022-09-07,1299.06,1299.06,1268.95,1268.95,203997928.0
2022-09-08,1277.63,1279.34,1265.57,1265.57,143093696.0
2022-09-09,1273.37,1275.64,1259.35,1275.64,174954576.0
2022-09-12,1281.62,1285.17,1275.45,1275.6,108105148.0
2022-09-13,1275.6,1279.55,1271.22,1272.48,132709160.0
2022-09-14,1272.48,1272.48,1250.98,1260.88,149312032.0
2022-09-15,1260.88,1269.54,1260.51,1262.82,122260228.0
2022-09-16,1259.9,1263.97,1248.13,1252.78,166040864.0
2022-09-19,1251.43,1253.45,1225.18,1229.88,181073384.0
2022-09-20,1235.93,1241.07,1224.96,1241.07,118067200.0
2022-09-21,1235.84,1236.05,1223.02,1228.2,115587272.0
2022-09-22,1217.63,1229.26,1210.65,1228.94,117050056.0
2022-09-23,1227.34,1230.72,1213.74,1215.41,105170796.0
2022-09-26,1199.39,1201.89,1172.37,1187.22,190479312.0
2022-09-27,1190.46,1193.79,1181.43,1182.46,108614248.0
2022-09-28,1173.82,1177.58,1160.66,1160.66,100671700.0
2022-09-29,1166.59,1177.21,1147.44,1147.44,111520300.0
2022-09-30,1140.18,1158.2,1128.57,1152.01,162775196.0
2022-10-03,1152.01,1152.01,1094.49,1102.0,184887232.0
2022-10-04,1113.8,1117.87,1088.41,1097.72,174163000.0
2022-10-05,1114.6,1128.94,1112.26,1117.38,128986636.0
2022-10-06,1117.38,1119.76,1079.75,1081.36,151107800.0
2022-10-07,1064.72,1067.03,1027.64,1039.54,292476464.0
2022-10-10,1025.48,1052.24,1011.44,1038.93,204787656.0
2022-10-11,1031.12,1031.12,987.27,1001.68,245508408.0
2022-10-12,1004.53,1039.33,999.0,1034.93,175735776.0
2022-10-13,1034.2,1051.24,1020.97,1051.24,154700208.0
2022-10-14,1068.63,1070.3,1054.82,1061.39,166575664.0
2022-10-17,1051.23,1051.42,1028.34,1047.2,151709624.0
2022-10-18,1047.2,1068.9,1047.2,1059.06,141637840.0
2022-10-19,1061.12,1062.27,1044.69,1053.65,123134696.0
2022-10-20,1049.96,1060.79,1041.08,1053.26,128346300.0
2022-10-21,1055.34,1055.34,1002.09,1010.57,211428264.0
2022-10-24,1010.57,1013.24,961.79,973.88,226716864.0
2022-10-25,971.29,1006.69,950.19,991.52,209356992.0
2022-10-26,995.73,999.59,979.4,988.69,101703708.0
2022-10-27,990.41,1024.76,986.54,1023.35,168957264.0
2022-10-28,1036.94,1046.04,1024.74,1029.83,152128944.0
2022-10-31,1027.57,1031.66,999.47,1018.44,199617968.0
2022-11-01,1028.23,1049.77,1028.23,1031.13,238575600.0
2022-11-02,1037.47,1039.42,1020.48,1025.73,162079696.0
2022-11-03,1025.18,1029.53,1010.57,1020.63,123462980.0
2022-11-04,1006.52,1009.0,971.72,995.04,231128304.0
2022-11-07,992.4,999.43,968.84,969.96,189562304.0
2022-11-08,972.85,981.51,950.81,975.18,218091104.0
2022-11-09,980.92,993.28,969.19,974.17,167397040.0
2022-11-10,969.79,969.79,925.02,933.55,258307672.0
2022-11-11,936.8,963.55,936.8,948.85,219714152.0
2022-11-14,945.97,945.97,913.5,936.31,242161504.0
2022-11-15,923.2,927.37,893.49,904.77,242637536.0
2022-11-16,878.24,942.56,863.31,940.29,285056896.0
2022-11-17,941.77,975.42,941.77,971.04,202279680.0
2022-11-18,967.82,977.19,941.18,971.2,304034284.0
2022-11-21,970.64,972.15,951.62,956.89,169851408.0
2022-11-22,956.31,985.18,941.85,945.54,390541728.0
2022-11-23,939.08,951.86,933.26,938.73,157295488.0
2022-11-24,932.69,941.69,925.55,940.76,150834196.0
2022-11-25,948.66,967.49,947.56,967.49,175963836.0
2022-11-28,974.42,1006.06,974.23,1004.34,414277300.0
2022-11-29,1007.58,1029.04,995.12,1029.04,378910992.0
2022-11-30,1034.78,1049.21,1018.59,1049.21,282337104.0
2022-12-01,1059.8,1073.32,1040.95,1042.64,446191504.0
2022-12-02,1038.11,1092.99,1037.08,1092.99,346846864.0
2022-12-05,1094.39,1120.56,1094.39,1110.94,450063424.0
2022-12-06,1109.5,1109.5,1054.06,1054.06,412247904.0
2022-12-07,1054.06,1064.73,1037.15,1047.58,271082240.0
2022-12-08,1061.99,1093.64,1055.63,1062.73,318965088.0
2022-12-09,1069.38,1076.67,1051.62,1065.08,266182392.0
2022-12-12,1071.27,1073.44,1037.42,1037.42,275991760.0
2022-12-13,1038.63,1056.43,1028.37,1056.43,256372704.0
2022-12-14,1056.76,1071.02,1052.25,1056.17,216307864.0
2022-12-15,1055.8,1076.03,1055.49,1068.08,257246608.0
2022-12-16,1061.58,1077.27,1058.88,1064.07,273464336.0
2022-12-19,1063.72,1081.55,1050.22,1050.22,273389568.0
2022-12-20,1048.17,1049.39,1015.66,1029.79,306249536.0
2022-12-21,1041.05,1041.65,1011.9,1033.1,229315744.0
2022-12-22,1033.72,1048.84,1031.29,1038.34,201132304.0
2022-12-23,1037.91,1041.37,1022.51,1034.13,152764400.0
2022-12-26,1034.13,1034.13,987.77,987.77,203762864.0
2022-12-27,987.77,1015.01,985.67,1007.36,212605020.0
2022-12-28,1009.19,1023.24,997.12,1013.95,165275696.0
2022-12-29,1013.95,1022.15,1008.3,1008.3,177850824.0
2022-12-30,1016.71,1017.45,1005.19,1005.19,126747968.0
2023-01-03,1010.52,1047.25,1010.03,1047.25,167083808.0
2023-01-04,1051.66,1059.01,1046.61,1050.15,193706504.0
2023-01-05,1052.32,1065.99,1051.6,1061.9,172605792.0
2023-01-06,1060.14,1075.33,1053.29,1057.4,223359312.0
2023-01-09,1064.21,1068.27,1056.64,1061.14,153296596.0
2023-01-10,1062.22,1066.08,1052.09,1060.53,155731504.0
2023-01-11,1065.56,1076.22,1063.96,1065.22,170700512.0
2023-01-12,1068.47,1072.81,1059.52,1066.24,136100976.0
2023-01-13,1071.34,1077.45,1063.68,1069.86,159446496.0
2023-01-16,1072.3,1076.97,1066.78,1075.71,173193312.0
2023-01-17,1077.48,1103.73,1077.48,1103.73,222189504.0
2023-01-18,1106.89,1117.23,1104.98,1115.72,167446592.0
2023-01-19,1110.5,1126.12,1108.96,1121.92,212057536.0
2023-01-27,1128.45,1142.08,1125.12,1130.65,172091696.0
2023-01-30,1132.79,1132.97,1113.95,1113.95,207082704.0
2023-01-31,1112.38,1125.07,1098.65,1125.07,233084096.0
2023-02-01,1127.77,1130.2,1088.09,1088.09,300559328.0
2023-02-02,1093.8,1099.39,1082.97,1093.48,174371824.0
2023-02-03,1094.07,1095.87,1081.05,1085.7,211379120.0
2023-02-06,1080.38,1094.45,1073.44,1094.37,189058208.0
2023-02-07,1094.51,1096.93,1068.71,1069.5,217157072.0
2023-02-08,1069.5,1082.89,1064.93,1073.38,208538000.0
2023-02-09,1070.32,1076.48,1059.91,1059.91,158196800.0
2023-02-10,1061.12,1064.53,1048.13,1048.74,153211168.0
2023-02-13,1044.51,1045.6,1024.98,1040.4,171015664.0
2023-02-14,1040.85,1042.96,1030.51,1034.93,143283776.0
2023-02-15,1032.58,1048.85,1028.11,1043.34,226123808.0
2023-02-16,1043.34,1055.26,1040.01,1055.26,149447552.0
2023-02-17,1055.29,1057.59,1047.13,1053.72,135650704.0
2023-02-20,1052.59,1087.36,1052.36,1087.36,208459136.0
2023-02-21,1089.76,1096.35,1080.12,1080.9,177885312.0
2023-02-22,1078.98,1078.98,1051.08,1051.08,208191808.0
2023-02-23,1050.07,1050.95,1026.92,1050.95,195706368.0
2023-02-24,1048.22,1048.27,1027.16,1030.42,105657560.0
2023-02-27,1019.51,1022.26,1006.32,1011.46,155333056.0
2023-02-28,1018.66,1026.65,1009.18,1014.96,100014400.0
2023-03-01,1008.16,1034.43,1001.05,1034.43,125153600.0
2023-03-02,1032.45,1037.73,1025.13,1028.73,96736880.0
2023-03-03,1029.79,1033.71,1011.61,1013.35,100330528.0
2023-03-06,1022.81,1034.56,1014.26,1014.26,125872192.0
2023-03-07,1025.78,1037.97,1024.02,1027.16,162766736.0
2023-03-08,1017.35,1040.59,1017.35,1040.59,154189568.0
2023-03-09,1042.11,1056.56,1041.49,1050.28,196408176.0
2023-03-10,1043.81,1049.45,1039.59,1047.2,133364368.0
2023-03-13,1042.6,1053.64,1041.25,1050.07,243424400.0
2023-03-14,1047.47,1049.35,1032.51,1037.35,181972000.0
2023-03-15,1040.63,1064.65,1040.63,1064.38,217681664.0
2023-03-16,1056.62,1059.61,1039.89,1046.99,180276688.0
2023-03-17,1053.48,1055.2,1043.28,1047.71,199756384.0
2023-03-20,1041.86,1042.07,1021.67,1024.5,163730336.0
2023-03-21,1031.52,1036.18,1016.77,1035.04,156383072.0
2023-03-22,1035.49,1046.48,1035.04,1043.14,162362544.0
2023-03-23,1038.93,1046.6,1033.23,1046.6,128972496.0
2023-03-24,1049.05,1056.67,1047.46,1051.42,173739840.0
2023-03-27,1053.03,1059.65,1046.8,1056.45,180594672.0
2023-03-28,1058.95,1064.68,1055.81,1058.82,208184896.0
2023-03-29,1059.87,1061.45,1053.12,1061.45,153728448.0
2023-03-30,1061.45,1073.93,1061.45,1067.24,194875632.0
2023-03-31,1067.78,1078.15,1067.72,1073.68,200660400.0
2023-04-03,1085.15,1088.83,1082.11,1088.72,243184992.0
2023-04-04,1090.31,1091.13,1084.04,1088.34,187691696.0
2023-04-05,1088.33,1089.83,1082.73,1089.83,202596608.0
2023-04-06,1091.15,1093.99,1078.86,1078.86,242216112.0
2023-04-07,1079.0,1080.9,1071.6,1078.88,146698288.0
2023-04-10,1082.62,1087.6,1074.59,1077.41,219271920.0
2023-04-11,1075.78,1082.89,1067.28,1081.71,193260608.0
2023-04-12,1083.15,1084.26,1077.86,1080.69,208040400.0
2023-04-13,1082.21,1082.21,1072.11,1074.67,173346816.0
2023-04-14,1078.36,1079.87,1063.43,1063.43,186415200.0
2023-04-17,1063.59,1065.4,1058.55,1065.02,113117568.0
2023-04-18,1067.02,1068.54,1060.75,1064.55,131911000.0
2023-04-19,1067.67,1067.74,1055.77,1056.14,149377904.0
2023-04-20,1056.74,1057.82,1050.35,1053.61,98395104.0
2023-04-21,1054.75,1055.48,1045.78,1046.18,159435904.0
2023-04-24,1049.24,1054.0,1041.46,1046.17,123173200.0
2023-04-25,1051.26,1051.54,1036.93,1037.04,135036384.0
2023-04-26,1036.3,1045.24,1029.94,1045.24,148203824.0
2023-04-27,1045.78,1048.26,1040.32,1041.54,130835496.0
2023-04-28,1045.38,1051.43,1044.56,1051.43,155452816.0
2023-05-04,1046.47,1047.93,1038.23,1039.64,144572112.0
2023-05-05,1038.61,1042.11,1035.07,1038.46,127323576.0
2023-05-08,1041.07,1049.72,1041.04,1049.7,153046900.0
2023-05-09,1049.86,1054.49,1049.23,1049.67,113175200.0
2023-05-10,1051.62,1055.36,1048.6,1054.99,142985808.0
2023-05-11,1058.02,1061.48,1053.62,1054.93,141311200.0
2023-05-12,1056.09,1066.44,1051.75,1066.44,177976096.0
2023-05-15,1075.22,1080.72,1070.9,1070.9,213800416.0
2023-05-16,1072.98,1073.66,1066.92,1069.64,152272384.0
2023-05-17,1069.94,1073.87,1062.1,1062.1,192715216.0
2023-05-18,1065.44,1076.86,1063.08,1070.76,169708992.0
2023-05-19,1072.3,1072.77,1060.72,1068.84,137855264.0
2023-05-22,1070.37,1073.89,1068.55,1073.74,161142864.0
2023-05-23,1076.07,1076.89,1063.85,1068.05,182289808.0
2023-05-24,1071.57,1072.52,1060.83,1061.55,178800560.0
2023-05-25,1061.16,1064.24,1057.35,1062.15,149113648.0
2023-05-26,1064.83,1064.95,1060.14,1060.81,120377504.0
2023-05-29,1063.61,1070.97,1063.5,1069.77,150852512.0
2023-05-30,1069.77,1074.46,1066.98,1071.82,187721296.0
2023-05-31,1072.72,1074.3,1063.44,1066.33,217791088.0
2023-06-01,1065.27,1068.09,1060.29,1068.09,184236304.0
2023-06-02,1074.51,1089.22,1073.95,1086.96,280710144.0
2023-06-05,1097.53,1100.37,1090.52,1091.08,229121600.0
2023-06-06,1091.71,1102.32,1090.95,1102.32,204607760.0
2023-06-07,1104.3,1107.09,1100.11,1105.68,288090400.0
2023-06-08,1107.86,1110.87,1092.46,1092.46,332675168.0
2023-06-09,1095.41,1100.85,1089.37,1100.85,220569136.0
2023-06-12,1104.08,1109.63,1092.3,1109.63,197049136.0
2023-06-13,1110.95,1115.39,1108.5,1115.39,273380480.0
2023-06-14,1116.53,1123.86,1110.6,1110.6,260109840.0
2023-06-15,1110.52,1113.23,1104.6,1108.57,179266176.0
2023-06-16,1108.59,1125.62,1105.74,1109.06,348773952.0
2023-06-19,1110.01,1111.21,1098.31,1098.94,228910576.0
2023-06-20,1098.92,1104.27,1095.38,1104.27,181167600.0
2023-06-21,1104.24,1112.07,1101.27,1112.07,216712096.0
2023-06-22,1119.25,1122.6,1115.57,1117.6,228678272.0
2023-06-23,1119.02,1127.29,1117.41,1126.76,255485072.0
2023-06-26,1130.04,1134.11,1118.53,1131.23,270358240.0
2023-06-27,1134.28,1135.65,1128.2,1134.41,210793136.0
2023-06-28,1135.89,1143.53,1131.92,1141.12,289377344.0
2023-06-29,1141.81,1142.72,1125.29,1125.29,242800912.0
2023-06-30,1125.21,1127.28,1121.21,1123.13,193617072.0
2023-07-03,1127.12,1130.09,1120.63,1123.37,152356032.0
